,Y,X,Beta,p-value
50718,9009 JT,4061 JT,-0.02979103796448761,0.24942029083694947
50719,9009 JT,4063 JT,-0.05417096978507698,0.059286560342322624
50720,9009 JT,4151 JT,-0.05729987186635589,0.024820891046851874
50721,9009 JT,4183 JT,-0.027169863092191573,0.2383238959816787
50722,9009 JT,4188 JT,-0.05992440148737868,0.0174391218476051
50723,9009 JT,4208 JT,-0.027716465844280523,0.2891600418380586
50724,9009 JT,4272 JT,-0.03327390169933792,0.20838501167111786
50725,9009 JT,4324 JT,-0.04309451411790621,0.06494951652965919
50726,9009 JT,4452 JT,-0.002212369205342126,0.9442988212474267
50727,9009 JT,4502 JT,-0.023605351860756643,0.5244681041483641
50728,9009 JT,4503 JT,-0.017084624423924222,0.577716736080373
50729,9009 JT,4506 JT,-0.006736478262795347,0.7753171840396081
50730,9009 JT,4507 JT,-0.023250447933818245,0.35931664903017024
50731,9009 JT,4519 JT,-0.05495013767339777,0.0313107343397768
50732,9009 JT,4523 JT,-0.04988729907320251,0.06275592864151826
50733,9009 JT,4543 JT,-0.04706353917129178,0.0853975770133866
50734,9009 JT,4568 JT,-0.042133041650363905,0.1704546179601657
50735,9009 JT,4578 JT,0.2449338483295071,0.04069951676535857
50736,9009 JT,4689 JT,-0.024073020269190722,0.32764191858975045
50737,9009 JT,4704 JT,-0.033198770545029406,0.19716983296341847
50738,9009 JT,4755 JT,-0.07305177688968083,0.2795206790855911
50739,9009 JT,4901 JT,-0.10539621379877682,0.0002449384424880372
50740,9009 JT,4902 JT,-0.03793389349398897,0.11706904826498059
50741,9009 JT,4911 JT,0.002108326874822916,0.9347418047202982
50742,9009 JT,5002 JT,0.008371353401026887,0.7361248309110671
50743,9009 JT,5020 JT,-0.046035576450360396,0.13270238508018925
50744,9009 JT,5101 JT,-0.03218416881612561,0.18051461933898635
50745,9009 JT,5108 JT,-0.018165818274674818,0.5251615889737975
50746,9009 JT,5201 JT,-0.0040051902018339225,0.8845333160015081
50747,9009 JT,5202 JT,-0.022826154717100075,0.2661576285065618
50748,9009 JT,5214 JT,0.01506855422100265,0.5231882364064409
50749,9009 JT,5232 JT,0.01900893642784838,0.5100033948406393
50750,9009 JT,5233 JT,-0.006725601187105564,0.7882674019833895
50751,9009 JT,5301 JT,-0.019829401697380424,0.3635068433672838
50752,9009 JT,5332 JT,-0.022658189924110176,0.3749604567970154
50753,9009 JT,5333 JT,-0.041115317719649706,0.07507463337426774
50754,9009 JT,5401 JT,-0.028851466571578915,0.23931983611367866
50755,9009 JT,5406 JT,0.007596715617059343,0.6881471131938512
50756,9009 JT,5411 JT,-0.02171990540297569,0.30522229697599373
50757,9009 JT,5413 JT,-0.019398337247973213,0.3274626320024895
50758,9009 JT,5541 JT,-0.04379981253287408,0.04308431074702081
50759,9009 JT,5631 JT,-0.05801803513605162,0.00446720420966933
50760,9009 JT,5703 JT,-0.02307819840950431,0.3778090214034012
50761,9009 JT,5706 JT,-0.05521351229142568,0.008586489497590787
50762,9009 JT,5707 JT,-0.03703253526573297,0.051530052095767595
50763,9009 JT,5711 JT,-0.027062806717381042,0.23908998758351746
50764,9009 JT,5713 JT,-0.048456622856622084,0.03635979687623501
50765,9009 JT,5714 JT,-0.0194072044502457,0.3810499794817127
50766,9009 JT,5715 JT,-0.03234452602460627,0.10679633485214265
50767,9009 JT,5801 JT,-0.040105438262869844,0.09484376571228667
50768,9009 JT,5802 JT,-0.01701639026112382,0.5051686045075086
50769,9009 JT,5803 JT,-0.01261006369952585,0.5777296160967551
50770,9009 JT,5901 JT,-0.04693795722581561,0.04527483653364684
50771,9009 JT,6098 JT,0.020582152146032453,0.909446181649133
50772,9009 JT,6103 JT,-0.0303467766379644,0.13700775016078376
50773,9009 JT,6113 JT,-0.029335730568767933,0.22663102680047534
50774,9009 JT,6178 JT,0.3933795117133355,0.2758965874045231
50775,9009 JT,6301 JT,-0.007479488404295844,0.7847899161452112
50776,9009 JT,6302 JT,-0.06908656159159815,0.00248233196655469
50777,9009 JT,6305 JT,0.001524811844300241,0.9509228470496894
50778,9009 JT,6326 JT,-0.007388943826992267,0.7545755311774646
50779,9009 JT,6361 JT,-0.04366952471873287,0.07324471736857832
50780,9009 JT,6366 JT,-0.019660230258633858,0.3999476210635059
50781,9009 JT,6367 JT,0.005310503715102636,0.8401923896327228
50782,9009 JT,6471 JT,-0.0422111734165745,0.043452882843467246
50783,9009 JT,6472 JT,-0.02944050716364058,0.11517501758579243
50784,9009 JT,6473 JT,-0.047092151963085235,0.021513935949014927
50785,9009 JT,6479 JT,-0.027806511811278033,0.1571278212957784
50786,9009 JT,6501 JT,-0.05712919065944209,0.028552861750444872
50787,9009 JT,6502 JT,-0.02473237929910333,0.16775899743507217
50788,9009 JT,6503 JT,-0.03652415631093326,0.1446724871120438
50789,9009 JT,6504 JT,-0.06657182524954501,0.006131269010816833
50790,9009 JT,6506 JT,-0.0615715806177759,0.007264279100785884
50791,9009 JT,6508 JT,-0.028288164427295124,0.2407318569227121
50792,9009 JT,6674 JT,-0.004741912756380952,0.8463302405892633
50793,9009 JT,6701 JT,-0.013630095161166722,0.5809394983335694
50794,9009 JT,6702 JT,-0.04224375879909551,0.06533831649647448
50795,9009 JT,6703 JT,-0.041457000974026596,0.05176510483783818
50796,9009 JT,6724 JT,-0.12401785190903336,0.4660412861038822
50797,9009 JT,6752 JT,-0.04261387433558497,0.07045405989395907
50798,9009 JT,6753 JT,-0.02633432263605649,0.1596259317700475
50799,9009 JT,6758 JT,-0.022112730916837114,0.3245500411934117
50800,9009 JT,6762 JT,-0.057250672383172205,0.012854160059585616
50801,9009 JT,6767 JT,-0.03990573305234099,0.050641197279739515
50802,9009 JT,6770 JT,-0.04890030123493749,0.007722976712430519
50803,9009 JT,6773 JT,-0.05018637286222407,0.0058732955613614735
50804,9009 JT,6841 JT,-0.027838741911005674,0.23479483981056554
50805,9009 JT,6857 JT,-0.025055034828269172,0.2561189359756435
50806,9009 JT,6902 JT,-0.027412789063179833,0.3149201116940241
50807,9009 JT,6952 JT,-0.040344567409770424,0.0768698311131307
50808,9009 JT,6954 JT,-0.0798196773579322,0.002359674924920974
50809,9009 JT,6971 JT,-0.049424875882078674,0.0751159928458013
50810,9009 JT,6976 JT,-0.02616792642712867,0.15740487480950824
50811,9009 JT,6988 JT,0.02052553166791599,0.43661405310056955
50812,9009 JT,7003 JT,-0.028112119324839663,0.218097383812775
50813,9009 JT,7004 JT,-0.04289977472452667,0.07999724449390999
50814,9009 JT,7011 JT,-0.03267422863480248,0.20640920684982317
50815,9009 JT,7012 JT,-0.030923512706699265,0.184682051347358
50816,9009 JT,7013 JT,-0.05200935904383907,0.010943746449527038
50817,9009 JT,7186 JT,0.005044299997299206,0.8931106118582501
50818,9009 JT,7201 JT,-0.0032942774104049856,0.9112544885801308
50819,9009 JT,7202 JT,-0.026346216751874117,0.2659689521366537
50820,9009 JT,7203 JT,-0.010951576703766657,0.725624358691821
50821,9009 JT,7205 JT,-0.02933741696663667,0.1922554585031215
50822,9009 JT,7211 JT,-0.014700817412747673,0.42276691225195695
50823,9009 JT,7261 JT,-0.028697215012436144,0.16540471443350746
50824,9009 JT,7267 JT,-0.04058364375790598,0.1705157056839991
50825,9009 JT,7269 JT,-0.02772246159618073,0.25891846903091237
50826,9009 JT,7270 JT,-0.022889208244173703,0.32289012911107295
50827,9009 JT,7272 JT,-0.016340724189614044,0.7700123642737258
50828,9009 JT,7731 JT,0.0017321782038319502,0.9498519337460651
50829,9009 JT,7733 JT,-0.06177214352948545,0.009335066264023995
50830,9009 JT,7735 JT,-0.029400163947365932,0.15019746151051508
50831,9009 JT,7751 JT,-0.029980401986401953,0.4416082857868272
50832,9009 JT,7752 JT,-0.04749733792259163,0.0764652900431904
50833,9009 JT,7762 JT,-0.027163061322451675,0.24321609812378395
50834,9009 JT,7911 JT,-0.012854643375543437,0.7014678022401593
50835,9009 JT,7912 JT,-0.029014642995936514,0.35398105933812984
50836,9009 JT,7951 JT,0.006758655956921361,0.7671313111704954
50837,9009 JT,8001 JT,-0.03178764748747462,0.29772589381760667
50838,9009 JT,8002 JT,-0.042770121784772554,0.17474546438156582
50839,9009 JT,8015 JT,-0.04548191616269227,0.08299066536811478
50840,9009 JT,8028 JT,-0.08402584135662765,0.19203021406652343
50841,9009 JT,8031 JT,-0.04447596581214318,0.1898061905794293
50842,9009 JT,8035 JT,0.0035557947036792994,0.8759976778187426
50843,9009 JT,8053 JT,-0.009559586786422247,0.7565512730478577
50844,9009 JT,8058 JT,-0.05952222859613031,0.051503052274980206
50845,9009 JT,8233 JT,-0.04790749602216324,0.0833763718548049
50846,9009 JT,8252 JT,-0.020408684063037495,0.36912267995370984
50847,9009 JT,8253 JT,-0.022483319244474345,0.34534442654017905
50848,9009 JT,8267 JT,-0.041348534697471385,0.1926092444265348
50849,9009 JT,8270 JT,-0.016197453037769812,0.6577210445449257
50850,9009 JT,8303 JT,-0.027972088818943187,0.18892911068683219
50851,9009 JT,8304 JT,0.015151852419601397,0.667459820696684
50852,9009 JT,8306 JT,-0.007727224005355381,0.7582173907203659
50853,9009 JT,8308 JT,-0.01913606815561231,0.47348481798101794
50854,9009 JT,8309 JT,0.002033111346830591,0.9303022135856275
50855,9009 JT,8316 JT,-0.006210542854330484,0.815620893477066
50856,9009 JT,8331 JT,-0.004123577049346986,0.8729836951674512
50857,9009 JT,8332 JT,0.012903929855696902,0.7150823485811106
50858,9009 JT,8354 JT,-0.0021821192484303563,0.9279848879504674
50859,9009 JT,8355 JT,-0.006406104894094232,0.8062950444613042
50860,9009 JT,8411 JT,-0.016087965669831852,0.5947861405106687
50861,9009 JT,8601 JT,-0.018262556570715082,0.4649702440906066
50862,9009 JT,8604 JT,-0.010102822739026207,0.6676733402347029
50863,9009 JT,8628 JT,-0.04645513263230031,0.08411697579029365
50864,9009 JT,8630 JT,-0.017882219454321984,0.45462129964832954
50865,9009 JT,8725 JT,-0.03752112464594562,0.11033078060509985
50866,9009 JT,8729 JT,-0.06064055696966277,0.017928792935362575
50867,9009 JT,8750 JT,-0.028891890446418968,0.19776834745469854
50868,9009 JT,8766 JT,-0.007926761443374775,0.7602446406925607
50869,9009 JT,8795 JT,-0.03422378679951773,0.1253163537561934
50870,9009 JT,8801 JT,0.003934464381863068,0.872020016202456
50871,9009 JT,8802 JT,0.022548657357458708,0.3912255576836827
50872,9009 JT,8803 JT,0.02683022843420531,0.3560264061524634
50873,9009 JT,8804 JT,0.005646346328180573,0.7867617779121445
50874,9009 JT,8815 JT,0.0414649274803573,0.3375138584681342
50875,9009 JT,8830 JT,0.012713847428142517,0.584119022069683
50876,9009 JT,9001 JT,-0.054211023548819855,0.15286863898013223
50877,9009 JT,9005 JT,-0.016776022608544293,0.593015626698805
50878,9009 JT,9007 JT,-0.003962615153982328,0.9024329017032235
50879,9009 JT,9008 JT,-0.02256246057614477,0.5007037412322232
50880,9009 JT,9009 JT,-0.06070850645625069,0.03377177852672921
50881,9009 JT,9020 JT,-0.02723805592073938,0.4127181081509613
50882,9009 JT,9021 JT,-0.04597164004109491,0.1608482937255585
50883,9009 JT,9022 JT,-0.024313799216625093,0.41660218558188233
50884,9009 JT,9062 JT,-0.01833924346988271,0.5217545122252734
50885,9009 JT,9064 JT,-0.046139123186336735,0.09067562789538826
50886,9009 JT,9101 JT,-0.026152983551020702,0.29817652108295983
50887,9009 JT,9104 JT,-0.041715914972033814,0.07088818112998593
50888,9009 JT,9107 JT,-0.04254317102305265,0.08289578633875921
50889,9009 JT,9202 JT,-0.05521954969327268,0.1175082448463329
50890,9009 JT,9301 JT,-0.01755846724570998,0.4672129323834593
50891,9009 JT,9412 JT,-0.07275896214683991,0.009501178422552964
50892,9009 JT,9432 JT,-0.03979365037952567,0.21106414307433652
50893,9009 JT,9433 JT,-0.0002391385024020851,0.99306179758924
50894,9009 JT,9437 JT,-0.026731244540240146,0.43911534479145875
50895,9009 JT,9501 JT,-0.0032963936529210058,0.8467849693326321
50896,9009 JT,9502 JT,-0.006553758591383072,0.8163330255180352
50897,9009 JT,9503 JT,0.020062325715961563,0.3474648846580368
50898,9009 JT,9531 JT,0.0009683634880753039,0.9760756536476194
50899,9009 JT,9532 JT,0.020959869686813657,0.554431901361065
50900,9009 JT,9602 JT,-0.004972968493315497,0.8735472235220995
50901,9009 JT,9613 JT,-0.08420748825722264,0.00303842985594676
50902,9009 JT,9681 JT,-0.0072147785982860395,0.7466128636769007
50903,9009 JT,9735 JT,-0.026245897446323097,0.45184472796994335
50904,9009 JT,9766 JT,-0.033318318672109604,0.17336781757418898
50905,9009 JT,9983 JT,-0.030094250938530166,0.16964707245166813
50906,9009 JT,9984 JT,-0.035126696189134866,0.13042197390712448
50907,9020 JT,1332 JT,-0.023854410249699243,0.20237708679648156
50908,9020 JT,1333 JT,0.0026756679282539694,0.939552497658494
50909,9020 JT,1334 JT,-0.06208321752747701,0.2640592878578354
50910,9020 JT,1605 JT,0.003196615646689562,0.8815895610288793
50911,9020 JT,1721 JT,-0.03652822636971192,0.14079880638936787
50912,9020 JT,1801 JT,-0.02390431088603467,0.31181943749654734
50913,9020 JT,1802 JT,-0.03903894407889473,0.09772865688785513
50914,9020 JT,1803 JT,-0.04511110109568538,0.05661995227074498
50915,9020 JT,1808 JT,-0.014875336679667558,0.6233661584398384
50916,9020 JT,1812 JT,-0.027016059851713226,0.23608954957361694
50917,9020 JT,1925 JT,1.3664760853733119e-05,0.9995436130662737
50918,9020 JT,1928 JT,0.007329017038614089,0.7769712026256763
50919,9020 JT,1963 JT,0.02278281441104037,0.2744879188555433
50920,9020 JT,2002 JT,-0.027762949795547425,0.3114826809313802
50921,9020 JT,2269 JT,-0.04847824895532392,0.04302705493086625
50922,9020 JT,2282 JT,-0.029281927290527737,0.23188535010128333
50923,9020 JT,2432 JT,-0.0725023551334074,0.005093172051570477
50924,9020 JT,2501 JT,-0.03552859667551536,0.1336514824794369
50925,9020 JT,2502 JT,-0.001949633944656751,0.9431408800664851
50926,9020 JT,2503 JT,0.02557306588394011,0.3341974379585758
50927,9020 JT,2531 JT,-0.028566560657338477,0.15616434741691818
50928,9020 JT,2768 JT,-0.01748400435157481,0.4418020336222993
50929,9020 JT,2801 JT,-0.04443316028062912,0.05767503469622872
50930,9020 JT,2802 JT,-0.05527658473616996,0.032405784187806506
50931,9020 JT,2871 JT,-0.03065235031899676,0.18104270675568454
50932,9020 JT,2914 JT,-0.027831704911197165,0.2870096606566432
50933,9020 JT,3086 JT,-0.03426747309036294,0.08624279535488705
50934,9020 JT,3099 JT,-0.034621159462269575,0.08451796863907914
50935,9020 JT,3101 JT,-0.036865974090776944,0.08218070759248228
50936,9020 JT,3103 JT,-0.04272167093113494,0.015398664255304433
50937,9020 JT,3105 JT,-0.04333755554588694,0.025345311589474322
50938,9020 JT,3110 JT,-0.028671860135696392,0.21015443333382242
50939,9020 JT,3289 JT,-0.016064011474407145,0.5333878568946282
50940,9020 JT,3382 JT,-0.018982294168882922,0.4749867030189714
50941,9020 JT,3401 JT,-0.037868845915134904,0.10502330637081363
50942,9020 JT,3402 JT,-0.07148153461847506,0.009422424433980734
50943,9020 JT,3405 JT,-0.042388776388963774,0.10013621018314507
50944,9020 JT,3407 JT,-0.05418253148679139,0.022661093949617545
50945,9020 JT,3436 JT,-0.0215261874583822,0.12344864817572089
50946,9020 JT,3861 JT,-0.0036260876336465663,0.8742812762726506
50947,9020 JT,3863 JT,-0.017906690612220062,0.4543590799967143
50948,9020 JT,3864 JT,0.02276387419950699,0.6989359699254512
50949,9020 JT,3865 JT,-0.022134437029983488,0.30572303862999456
50950,9020 JT,3893 JT,-0.08518587345784383,0.1801378478070999
50951,9020 JT,4004 JT,-0.009011198369559164,0.662144716437056
50952,9020 JT,4005 JT,-0.04559105558092488,0.02411163073118069
50953,9020 JT,4021 JT,-0.03119222533614156,0.1749495878953632
50954,9020 JT,4041 JT,-0.0603086334989943,0.007004885709024851
50955,9020 JT,4042 JT,-0.0347415989777295,0.05018417523815973
50956,9020 JT,4043 JT,-0.018410532103908177,0.19035365405483762
50957,9020 JT,4061 JT,-0.027201551890670434,0.22170570889969302
50958,9020 JT,4063 JT,-0.05980146032802526,0.015501698084779303
50959,9020 JT,4151 JT,-0.035990790267314894,0.10161023498259267
50960,9020 JT,4183 JT,-0.034578431645701575,0.08109642832396384
50961,9020 JT,4188 JT,-0.05339077316472016,0.01384132128818264
50962,9020 JT,4208 JT,-0.025982052773681184,0.24825064154099163
50963,9020 JT,4272 JT,-0.037050538508634316,0.10351922651500924
50964,9020 JT,4324 JT,-0.028909813999525046,0.150365486971129
50965,9020 JT,4452 JT,-0.019048164054304734,0.484524271286361
50966,9020 JT,4502 JT,-0.01844700487025188,0.5633090885588309
50967,9020 JT,4503 JT,-0.027459303623819202,0.2983986901870282
50968,9020 JT,4506 JT,-0.016669120554683396,0.41178333184849514
50969,9020 JT,4507 JT,-0.025756912916993124,0.2379674278064466
50970,9020 JT,4519 JT,-0.023175258129434727,0.2917108310823468
50971,9020 JT,4523 JT,-0.0178675346047347,0.43893649688498915
50972,9020 JT,4543 JT,-0.05505859613014612,0.019307729635567195
50973,9020 JT,4568 JT,-0.021270683007030576,0.42146314492199133
50974,9020 JT,4578 JT,-0.010413104134104392,0.9238762469688779
50975,9020 JT,4689 JT,-0.043309169974955944,0.040595706457126776
50976,9020 JT,4704 JT,-0.037949206658113306,0.08664046668095837
50977,9020 JT,4755 JT,-0.049480355725820276,0.4260756117981004
50978,9020 JT,4901 JT,-0.07807552225237054,0.0016074645944382667
50979,9020 JT,4902 JT,-0.02383003636005024,0.25275370637286093
50980,9020 JT,4911 JT,-0.003325540784086315,0.8807092271413066
50981,9020 JT,5002 JT,0.012397450253987469,0.5619744746103785
50982,9020 JT,5020 JT,-0.013667730781671618,0.6041280153123919
50983,9020 JT,5101 JT,-0.02602657622594737,0.20828646665983108
50984,9020 JT,5108 JT,-0.015095609861648514,0.5395263136379462
50985,9020 JT,5201 JT,0.0007688610031017665,0.9741585579926024
50986,9020 JT,5202 JT,-0.01320663476630676,0.45479951342151426
50987,9020 JT,5214 JT,-0.008747228453110953,0.6667499574169284
50988,9020 JT,5232 JT,-0.017226988040917164,0.4878226042638534
50989,9020 JT,5233 JT,-0.011136871685991737,0.6053299900755622
50990,9020 JT,5301 JT,-0.014774112277299259,0.43148409313558633
50991,9020 JT,5332 JT,-0.031929113247005085,0.146192326884611
50992,9020 JT,5333 JT,-0.03483296303474462,0.07973594450688494
50993,9020 JT,5401 JT,-0.021653565720012972,0.3048527640120563
50994,9020 JT,5406 JT,-0.001654562747528936,0.9190955796948899
50995,9020 JT,5411 JT,-0.019099278554653244,0.2948154747712928
50996,9020 JT,5413 JT,-0.023765736571122336,0.1632319847635156
50997,9020 JT,5541 JT,-0.021629439841762313,0.24601388555256598
50998,9020 JT,5631 JT,-0.042202356224892774,0.016310332121517328
50999,9020 JT,5703 JT,-0.02948695584040663,0.1903305135749583
51000,9020 JT,5706 JT,-0.03642436604594437,0.04407626417447434
51001,9020 JT,5707 JT,-0.03150116903640429,0.05430256341989817
51002,9020 JT,5711 JT,-0.019512420039692974,0.324035848078689
51003,9020 JT,5713 JT,-0.03329683493207564,0.09482417290225527
51004,9020 JT,5714 JT,-0.004534858176703791,0.812036117863927
51005,9020 JT,5715 JT,-0.02666761930914625,0.12235077731436199
51006,9020 JT,5801 JT,-0.02782803106250111,0.17815083638608112
51007,9020 JT,5802 JT,-0.001460604553204257,0.947014523900461
51008,9020 JT,5803 JT,-0.03233700747756355,0.09698753528474917
